Essex Seafood	101	114	Ipswich	47	54	NYT__ENG__20080130.0096.LDC2009T13	/people/person/place_of_birth	27342221	Drive to Woodman's in Essex or the Clam Box in Ipswich and torture yourself with the lines; or go to Essex Seafood or J.T. Farnham's, both in Essex; or discover your own dive.	n
Essex Seafood	101	114	J.T. Farnham	118	130	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342221	Drive to Woodman's in Essex or the Clam Box in Ipswich and torture yourself with the lines; or go to Essex Seafood or J.T. Farnham's, both in Essex; or discover your own dive.	n
Ray Ford	44	52	Homemade Ice Cream	68	86	NYT__ENG__20080130.0096.LDC2009T13	/people/person/place_of_birth	27342228	No one sticks his icy neck out further than Ray Ford of Christina's Homemade Ice Cream in Cambridge, which produces vanilla from the best beans in the world, and zany flavors such as chocolate Chinese five spice.	n
Christina	56	65	Ray Ford	44	52	NYT__ENG__20080130.0096.LDC2009T13	/people/person/children	27342228	No one sticks his icy neck out further than Ray Ford of Christina's Homemade Ice Cream in Cambridge, which produces vanilla from the best beans in the world, and zany flavors such as chocolate Chinese five spice.	n
Homemade Ice Cream	68	86	Ray Ford	44	52	NYT__ENG__20080130.0096.LDC2009T13	/organization/organization/founders	27342228	No one sticks his icy neck out further than Ray Ford of Christina's Homemade Ice Cream in Cambridge, which produces vanilla from the best beans in the world, and zany flavors such as chocolate Chinese five spice.	n
Cambridge	90	99	Christina	56	65	NYT__ENG__20080130.0096.LDC2009T13	/people/person/children	27342228	No one sticks his icy neck out further than Ray Ford of Christina's Homemade Ice Cream in Cambridge, which produces vanilla from the best beans in the world, and zany flavors such as chocolate Chinese five spice.	n
Cambridge	90	99	Homemade Ice Cream	68	86	NYT__ENG__20080130.0096.LDC2009T13	/people/person/place_of_birth	27342228	No one sticks his icy neck out further than Ray Ford of Christina's Homemade Ice Cream in Cambridge, which produces vanilla from the best beans in the world, and zany flavors such as chocolate Chinese five spice.	n
Fla.	222	226	Michael Luo	232	243	NYT__ENG__20080130.0029.LDC2009T13	/organization/organization/founders	27342234	RESURGENT MCCAIN IS FLORIDA VICTOR; GIULIANI FAR BACK (SUBS to change emphasis of lede, and updates number of districts reporting; fine-tuning) John M. Broder contributed reporting from Miami; Michael Powell from Orlando, Fla.; and Michael Luo from St. Petersburg, Fla.	n
New Hampshire	76	89	McCain	116	122	NYT__ENG__20080130.0029.LDC2009T13	/organization/organization/founders	27342243	Florida allows only registered Republicans to vote in its primary -- unlike New Hampshire and South Carolina, where McCain's victories earlier this month were fueled by independent voters.	n
Massachusetts	19	32	Romney	0	6	NYT__ENG__20080130.0029.LDC2009T13	/organization/organization/founders	27342258	Romney, the former Massachusetts governor whose early goals of winning Iowa and New Hampshire were thwarted, wanted to show he could prevail in a competitive election somewhere outside of his native Michigan so he could battle on in the week to come.	n
Arkansas	231	239	Huckabee	210	218	NYT__ENG__20080130.0029.LDC2009T13	/organization/organization/founders	27342260	Exit polls showed that Giuliani did not even have a clear edge among voters who were most concerned about his signature issue, terrorism; incomplete returns Tuesday night showed him narrowly finishing ahead of Huckabee, the former Arkansas governor, who barely campaigned in Florida.	n
Republican	62	72	Iraq	224	228	NYT__ENG__20080130.0029.LDC2009T13	/people/person/nationality	27342265	Surveys of voters leaving the polls found that nearly half of Republican voters listed the economy as the most important issue in exit polls, while 21 percent said terrorism, 16 percent immigration and 14 percent the war in Iraq.	n
Miami	54	59	Giuliani	0	8	NYT__ENG__20080130.0029.LDC2009T13	/organization/organization/founders	27342272	Giuliani, who strongly courted Cuban-Americans in the Miami area, won about one-quarter of the Hispanic vote, and Romney, who took the hardest line on illegal immigration, finished a distant third.	n
Crist	30	35	McCain	120	126	NYT__ENG__20080130.0029.LDC2009T13	/organization/organization/founders	27342275	More than 4 in 10 voters said Crist's endorsement of McCain was important to them, and just over half of them voted for McCain.	n
Romney	60	66	McCain	0	6	NYT__ENG__20080130.0029.LDC2009T13	/people/person/parents	27342278	McCain, who ran a more negative campaign than usual against Romney in the last few days, praised Romney and his supporters in his victory speech, saying, "The margin that separated us tonight surely isn't big enough for me to brag about, or for you to despair."	n
Medicare Payment Advisory Commission	54	90	Mark E. Miller	0	14	NYT__ENG__20080130.0107.LDC2009T13	/organization/organization/founders	27342286	Mark E. Miller, executive director of the nonpartisan Medicare Payment Advisory Commission -- created by Congress to recommend changes in Medicare payments -- told the committee that the high payment rates for private fee-for-service plans come "at an unacceptably high cost to Medicare."	n
Everett	62	69	Albert W. Fisk	4	18	NYT__ENG__20080130.0107.LDC2009T13	/people/person/parents	27342294	Dr. Albert W. Fisk, medical director of the Everett Clinic in Everett, Wash., told the panel that his clinic no longer accepts private fee-for-service patients because the plans pay doctors less than traditional Medicare and are slower to pay their bills.	n
Everett	62	69	Everett Clinic	44	58	NYT__ENG__20080130.0107.LDC2009T13	/people/person/place_of_birth	27342294	Dr. Albert W. Fisk, medical director of the Everett Clinic in Everett, Wash., told the panel that his clinic no longer accepts private fee-for-service patients because the plans pay doctors less than traditional Medicare and are slower to pay their bills.	n
Wash.	71	76	Everett Clinic	44	58	NYT__ENG__20080130.0107.LDC2009T13	/organization/organization/founders	27342294	Dr. Albert W. Fisk, medical director of the Everett Clinic in Everett, Wash., told the panel that his clinic no longer accepts private fee-for-service patients because the plans pay doctors less than traditional Medicare and are slower to pay their bills.	n
Charles Grassley	94	110	GOP	140	143	NYT__ENG__20080130.0107.LDC2009T13	/people/person/place_of_birth	27342295	"I'm concerned that my constituents may have difficulty getting access to doctors," said Sen. Charles Grassley, R-Iowa, the panel's ranking GOP member.	n
Iraq	63	67	Hillary Rodham Clinton	90	112	NYT__ENG__20080130.0233.LDC2009T13	/organization/organization/founders	27342339	He publicly reversed himself on his 2002 vote to authorize the Iraq war, and taunted Sen. Hillary Rodham Clinton for her refusal to apologize for the same vote, hoping to appeal to a Democratic base that was increasingly anti-war.	n
Caroline Kennedy	24	40	John F. Kennedy	85	100	NYT__ENG__20080130.0214.LDC2009T13	/people/person/parents	27342388	He exuded confidence as Caroline Kennedy, the daughter of his hero, former President John F. Kennedy, sat on the stage behind him -- beaming.	y
Kennedys	100	108	Edward Kennedy	157	171	NYT__ENG__20080130.0214.LDC2009T13	/people/person/parents	27342389	Kennedy introduced Obama and served as a constant visual reminder of recent endorsements from other Kennedys, including the former president's brother, Sen. Edward Kennedy.	n
Chris Bell	50	60	University of Colorado	103	125	NYT__ENG__20080130.0214.LDC2009T13	/people/person/place_of_birth	27342395	The line drew intense applause and resonated with Chris Bell, an information technology manager at the University of Colorado at Boulder Law School, who left feeling certain he would back the candidate.	n
Chris Bell	50	60	Boulder Law School	129	147	NYT__ENG__20080130.0214.LDC2009T13	/people/person/religion	27342395	The line drew intense applause and resonated with Chris Bell, an information technology manager at the University of Colorado at Boulder Law School, who left feeling certain he would back the candidate.	n
New York Giants	66	81	NFL	126	129	NYT__ENG__20080130.0224.LDC2009T13	/organization/organization/founders	27342413	His anxiety is heightened by the fact that Sunday's opponent, the New York Giants, recorded 53 sacks this season, tops in the NFL.	n
NFL	126	129	New York Giants	66	81	NYT__ENG__20080130.0224.LDC2009T13	/organization/organization/founders	27342413	His anxiety is heightened by the fact that Sunday's opponent, the New York Giants, recorded 53 sacks this season, tops in the NFL.	n
John Hannah	82	93	Scarnecchia	28	39	NYT__ENG__20080130.0224.LDC2009T13	/people/person/parents	27342433	During his Patriots tenure, Scarnecchia has coached everyone from Hall of Famers (John Hannah) and Pro Bowlers (Brian Holloway, Bruce Armstrong) to converted college wrestlers (Stephen Neal).	n
John Hannah	82	93	Brian Holloway	112	126	NYT__ENG__20080130.0224.LDC2009T13	/people/person/children	27342433	During his Patriots tenure, Scarnecchia has coached everyone from Hall of Famers (John Hannah) and Pro Bowlers (Brian Holloway, Bruce Armstrong) to converted college wrestlers (Stephen Neal).	n
Brian Holloway	112	126	Scarnecchia	28	39	NYT__ENG__20080130.0224.LDC2009T13	/people/person/parents	27342433	During his Patriots tenure, Scarnecchia has coached everyone from Hall of Famers (John Hannah) and Pro Bowlers (Brian Holloway, Bruce Armstrong) to converted college wrestlers (Stephen Neal).	n
Brian Holloway	112	126	John Hannah	82	93	NYT__ENG__20080130.0224.LDC2009T13	/people/person/parents	27342433	During his Patriots tenure, Scarnecchia has coached everyone from Hall of Famers (John Hannah) and Pro Bowlers (Brian Holloway, Bruce Armstrong) to converted college wrestlers (Stephen Neal).	n
Neal	0	4	Scarnecchia	139	150	NYT__ENG__20080130.0224.LDC2009T13	/people/person/religion	27342434	Neal might be an integral part of the offensive line now, but he came to the Patriots on the defensive side of the ball, and, according to Scarnecchia, was an unmitigated disaster.	n
Beso	61	65	Eva	0	3	NYT__ENG__20080130.0185.LDC2009T13	/organization/organization/founders	27342484	Eva chilled even more when she arrived at the after party at Beso, the sophisticated Tex-Mex restaurant she and Todd English will open in a few weeks.	y
Lake Bell	52	61	Lindsay Sloane	66	80	NYT__ENG__20080130.0185.LDC2009T13	/organization/organization/founders	27342486	The hostess and setup definitely impressed co-stars Lake Bell and Lindsay Sloane.	n
University of Toronto	231	252	Brian Levine	156	168	NYT__ENG__20080130.0276.LDC2009T13	/people/person/parents	27342499	"This study is a very good first step, and an important one, but like any first step it should lead us to ask further questions about these injuries," said Brian Levine, a neuropsychologist at the Rotman Research Institute and the University of Toronto, who was not involved in the study.	n
Charles W. Hoge	120	135	Walter Reed Army Institute of Research	200	238	NYT__ENG__20080130.0276.LDC2009T13	/people/person/place_of_birth	27342510	"There's a lot we don't know about these injuries, but we do know that context is important," said the lead author, Dr. Charles W. Hoge, director of the division of psychiatry and neuroscience at the Walter Reed Army Institute of Research.	n
New South Wales	99	114	Richard A. Bryant	44	61	NYT__ENG__20080130.0276.LDC2009T13	/people/person/parents	27342514	In an editorial that accompanied the study, Richard A. Bryant, a psychologist at the University of New South Wales in Australia, emphasized that concussed troops "should not be led to believe that they have a brain injury that will result in permanent damage."	n
Iraq	38	42	Paul Rieckhoff	0	14	NYT__ENG__20080130.0276.LDC2009T13	/organization/organization/founders	27342516	Paul Rieckhoff, executive director of Iraq and Afghanistan Veterans of America, said the study, and the interest of doctors and military officials in brain trauma, were long overdue.	n
Cox News Service	50	66	Cox Newspapers	16	30	NYT__ENG__20080130.0094.LDC2009T13	/organization/organization/founders	27342519	All articles by Cox Newspapers employees (c) 2008 Cox News Service.	n
WEST PALM BEACH	19	34	Fla.	36	40	NYT__ENG__20080130.0094.LDC2009T13	/people/person/nationality	27342553	FOOD-SUPER-DIPS -- WEST PALM BEACH, Fla. -- Super Bowl party food is all about the dips.	n
WEST PALM BEACH	21	36	Fla.	38	42	NYT__ENG__20080130.0094.LDC2009T13	/people/person/nationality	27342580	KITCHEN-COUNSELOR -- WEST PALM BEACH, Fla. -- Cooking Q&amp;A.	n
WEST PALM BEACH	16	31	Fla.	33	37	NYT__ENG__20080130.0094.LDC2009T13	/people/person/nationality	27342583	TV-ELI-STONE -- WEST PALM BEACH, Fla. -- You know your life has taken a decidedly freaky turn when you have visions of George Michael - yes, that George Michael!	n
San Francisco	48	61	Eli Stone	75	84	NYT__ENG__20080130.0094.LDC2009T13	/organization/organization/founders	27342585	Well, that's what happens to a super successful San Francisco attorney in "Eli Stone," ABC's fanciful new legal drama that immediately conjures memories of "Ally McBeal."	n
Southern Methodist University	61	90	New York Times News Service	2	29	NYT__ENG__20080130.0269.LDC2009T13	/organization/organization/founders	27342602	A New York Times News Service article about efforts to block Southern Methodist University from housing the George W. Bush Presidential Library misstated an action of the library's opponents.	n
